max_reinforce,min_diff_A,max_freq_M0,max_freq_F1,final_adapt_diff_unlinked,this.order,n.gen,r12,r23,r34,s,n.unlinked,prop.replaced0,prop.replaced1,discrim
0.727558583409057,0.889904036838241,0.10853332055276,0.723637000875646,NA,AMF,10000,0,0,0.5,0.38,0,0.088,0.088,1
0.750060511794686,0.900400350540167,0.0983765094490825,0.751308157360568,NA,AMF,10000,0,0,0.5,0.39,0,0.088,0.088,1
0.77129640619786,0.910402764394564,0.088654796771572,0.778013735408391,NA,AMF,10000,0,0,0.5,0.4,0,0.088,0.088,1
0.791189848901916,0.919855793917115,0.0794296508043948,0.80346602683401,NA,AMF,10000,0,0,0.5,0.41,0,0.088,0.088,1
0.809677502395003,0.928697426926204,0.0707692121899584,0.827358643995554,NA,AMF,10000,0,0,0.5,0.42,0,0.088,0.088,1
0.82671359617057,0.933572856687559,0.0627410430471152,0.849398585251968,NA,AMF,10000,0,0,0.5,0.43,0,0.088,0.088,1
0.842275536945118,0.937158226762804,0.0554013766001089,0.86935005269571,NA,AMF,10000,0,0,0.5,0.44,0,0.088,0.088,1
0.856369850985839,0.940560886817026,0.0487838279458512,0.887076630483869,NA,AMF,10000,0,0,0.5,0.45,0,0.088,0.088,1
0.869036541769998,0.943796747120626,0.0428920596726521,0.90256417400801,NA,AMF,10000,0,0,0.5,0.46,0,0.088,0.088,1
0.880349469115679,0.946875494578001,0.0376995400300928,0.915914425695725,NA,AMF,10000,0,0,0.5,0.47,0,0.088,0.088,1
0.890411074425901,0.949803252960071,0.0331559149633957,0.92731437977893,NA,AMF,10000,0,0,0.5,0.48,0,0.088,0.088,1
0.89933386282739,0.952586842867528,0.029196614780091,0.936996407845626,NA,AMF,10000,0,0,0.5,0.49,0,0.088,0.088,1
0.907250299184827,0.955237483419794,0.0257520495795106,0.945203124645402,NA,AMF,10000,0,0,0.5,0.5,0,0.088,0.088,1
0.914293788749331,0.957761717527644,0.0227543398826983,0.952163623199321,NA,AMF,10000,0,0,0.5,0.51,0,0.088,0.088,1
0.920584060912027,0.96016415281465906,0.020456735901546,0.958081097127617,NA,AMF,10000,0,0,0.5,0.52,0,0.088,0.088,1
0.926225495823767,0.96244978300764,0.0191974415079716,0.963128801266457,NA,AMF,10000,0,0,0.5,0.53,0,0.088,0.088,1
0.931307505629778,0.964627381355486,0.0180665285067717,0.96745096869255,NA,AMF,10000,0,0,0.5,0.54,0,0.088,0.088,1
0.935905938899784,0.966701938647253,0.0169974854759896,0.971166114397762,NA,AMF,10000,0,0,0.5,0.55,0,0.088,0.088,1
0.940084854304024,0.968678174452682,0.0159806977276876,0.974371114813059,NA,AMF,10000,0,0,0.5,0.56,0,0.088,0.088,1
0.943898304901848,0.970558060458858,0.0150134007402358,0.977145191534495,NA,AMF,10000,0,0,0.5,0.57,0,0.088,0.088,1
0.947391964564831,0.972348094847613,0.0140933805272336,0.979553404096851,NA,AMF,10000,0,0,0.5,0.58,0,0.088,0.088,1
0.950604536276647,0.974053158075871,0.0132180171309956,0.981649530917234,NA,AMF,10000,0,0,0.5,0.59,0,0.088,0.088,1
0.953568937394926,0.975676904671719,0.0123856152065597,0.983478359139802,NA,AMF,10000,0,0,0.5,0.6,0,0.088,0.088,1
0.956313281718494,0.977222803845604,0.0115937993605396,0.985077465903255,NA,AMF,10000,0,0,0.5,0.61,0,0.088,0.088,1
0.958861686707446,0.978693007553772,0.0108409387191481,0.986478590653133,NA,AMF,10000,0,0,0.5,0.62,0,0.088,0.088,1
0.961234934803721,0.980090795779107,0.0101253217749322,0.98770869252023,NA,AMF,10000,0,0,0.5,0.63,0,0.088,0.088,1
0.963451015025796,0.981420665624267,0.00944510369029358,0.98879077163426,NA,AMF,10000,0,0,0.5,0.64,0,0.088,0.088,1
0.965525567157445,0.982685337203574,0.00879884744413499,0.989744515912664,NA,AMF,10000,0,0,0.5,0.65,0,0.088,0.088,1
0.96747224698442,0.983887403048661,0.00818533463019009,0.990586819047388,NA,AMF,10000,0,0,0.5,0.66,0,0.088,0.088,1
0.969303027585637,0.98502933386106,0.00760286805398756,0.991332202555936,NA,AMF,10000,0,0,0.5,0.67,0,0.088,0.088,1
0.971028448779191,0.986112837579268,0.00705018919883685,0.991993165066726,NA,AMF,10000,0,0,0.5,0.68,0,0.088,0.088,1
0.97265782444385,0.987139980358359,0.00652616041750759,0.992580475076042,NA,AMF,10000,0,0,0.5,0.69,0,0.088,0.088,1
0.974199415517972,0.988114125758241,0.00602982276641997,0.99310341864566,NA,AMF,10000,0,0,0.5,0.7,0,0.088,0.088,1
0.975660574942623,0.989037236645524,0.00555978626407436,0.993570010315527,NA,AMF,10000,0,0,0.5,0.71,0,0.088,0.088,1
0.977047869591651,0.989911191581847,0.00511504251131229,0.993987173393361,NA,AMF,10000,0,0,0.5,0.72,0,0.088,0.088,1
0.978367183256267,0.990737788147624,0.00469463086320715,0.99436089438291,NA,AMF,10000,0,0,0.5,0.73,0,0.088,0.088,1
0.979623803974394,0.991518746206199,0.00429773550939885,0.994696355366133,NA,AMF,10000,0,0,0.5,0.74,0,0.088,0.088,1
0.980822498374486,0.992255241816976,0.00392350132353865,0.994998047490382,NA,AMF,10000,0,0,0.5,0.75,0,0.088,0.088,1
0.981967575207109,0.992948923326737,0.00357091366966641,0.995269868221345,NA,AMF,10000,0,0,0.5,0.76,0,0.088,0.088,1
0.983062939839583,0.993601963943254,0.00323919410115955,0.995515204640527,NA,AMF,10000,0,0,0.5,0.77,0,0.088,0.088,1
0.984112141168893,0.994215748309007,0.00292759831402858,0.995737004753767,NA,AMF,10000,0,0,0.5,0.78,0,0.088,0.088,1
0.985118412150049,0.994791607353524,0.00263541462179555,0.995937838512922,NA,AMF,10000,0,0,0.5,0.79,0,0.088,0.088,1
0.986084704928321,0.995330820027589,0.002362096141048,0.996119950024079,NA,AMF,10000,0,0,0.5,0.8,0,0.088,0.088,1
0.98701372139436,0.995834615034391,0.00210685172271388,0.996285302215531,NA,AMF,10000,0,0,0.5,0.81,0,0.088,0.088,1
0.987907939843366,0.996304172553279,0.00186901647505738,0.996435615063067,NA,AMF,10000,0,0,0.5,0.82,0,0.088,0.088,1
0.988769638306744,0.996740239276767,0.00164800675878735,0.996572398316098,NA,AMF,10000,0,0,0.5,0.83,0,0.088,0.088,1
0.989600915032385,0.997144310875723,0.00144326235843446,0.996696979533533,NA,AMF,10000,0,0,0.5,0.84,0,0.088,0.088,1
0.990403706513738,0.99751756973638,0.00125424560071724,0.996810528121231,NA,AMF,10000,0,0,0.5,0.85,0,0.088,0.088,1
0.991179803405147,0.997860979003383,0.00108048286318428,0.996914075961484,NA,AMF,10000,0,0,0.5,0.86,0,0.088,0.088,1
0.991930864609,0.998175468847824,9.21474251814856e-4,0.997008535137581,NA,AMF,10000,0,0,0.5,0.87,0,0.088,0.088,1
0.992658429777113,0.998461937164036,7.76668100347311e-4,0.997094713181541,NA,AMF,10000,0,0,0.5,0.88,0,0.088,0.088,1
0.99336393043278,0.998721250293056,6.45619716234978e-4,0.997173326208896,NA,AMF,10000,0,0,0.5,0.89,0,0.088,0.088,1
0.99404869988984,0.998954243771307,5.27900315132837e-4,0.997245010249686,NA,AMF,10000,0,0,0.5,0.9,0,0.088,0.088,1
0.994713982119869,0.999161584279624,4.23096616291056e-4,0.997310331038303,NA,AMF,10000,0,0,0.5,0.91,0,0.088,0.088,1
0.995360939697334,0.999344228184652,3.30810426520999e-4,0.997369792485199,NA,AMF,10000,0,0,0.5,0.92,0,0.088,0.088,1
0.995990660934626,0.999502959473639,2.50687301263191e-4,0.997423844020015,NA,AMF,10000,0,0,0.5,0.93,0,0.088,0.088,1
0.996604166303656,0.999638467493574,1.82315170261728e-4,0.997472886967222,NA,AMF,10000,0,0,0.5,0.94,0,0.088,0.088,1
0.997202414227838,0.999751422500256,1.25334948847885e-4,0.997517280091303,NA,AMF,10000,0,0,0.5,0.95,0,0.088,0.088,1
0.997786306317238,0.999842475453889,7.94133567698417e-5,0.997557344428202,NA,AMF,10000,0,0,0.5,0.96,0,0.088,0.088,1
0.998356692110322,0.999912257824974,4.42271257188313e-5,0.997593367502451,NA,AMF,10000,0,0,0.5,0.97,0,0.088,0.088,1
0.998914373377683,0.999961364353943,1.94646862337737e-5,0.997625607014863,NA,AMF,10000,0,0,0.5,0.98,0,0.088,0.088,1
0.999460108036217,0.99999043110396,4.82015055494375e-6,0.997654294073286,NA,AMF,10000,0,0,0.5,0.99,0,0.088,0.088,1
0.999994613716304,1,0,0.997679636028471,NA,AMF,10000,0,0,0.5,1,0,0.088,0.088,1
0.0199,0,1,0.0100000000000001,NA,AMF,10000,0,0,0.5,0,0,0.09,0.09,1
0.0199,0,1,0.0100373229444598,NA,AMF,10000,0,0,0.5,0.01,0,0.09,0.09,1
0.0199,0,1,0.0100176729783149,NA,AMF,10000,0,0,0.5,0.02,0,0.09,0.09,1
0.0199,0.0239768464758499,0.951621656542961,0.0100265329132524,NA,AMF,10000,0,0,0.5,0.03,0,0.09,0.09,1
0.0199,0.140418573701954,0.741473899417896,0.0106542603045685,NA,AMF,10000,0,0,0.5,0.04,0,0.09,0.09,1
0.0199,0.215356052847674,0.638931392578295,0.012816159352071,NA,AMF,10000,0,0,0.5,0.05,0,0.09,0.09,1
0.0199,0.26051238532105,0.603207974829491,0.0180599408873994,NA,AMF,10000,0,0,0.5,0.06,0,0.09,0.09,1
0.0199,0.297699754180618,0.580356128427898,0.0251768972330058,NA,AMF,10000,0,0,0.5,0.07,0,0.09,0.09,1
0.0214532712301139,0.332591848565171,0.558407857445513,0.0335699528821485,NA,AMF,10000,0,0,0.5,0.08,0,0.09,0.09,1
0.0298918785660133,0.365359438762852,0.537229082984833,0.0432252855778798,NA,AMF,10000,0,0,0.5,0.09,0,0.09,0.09,1
0.039982464326669,0.396150313078105,0.5167896304907,0.0541281364272695,NA,AMF,10000,0,0,0.5,0.1,0,0.09,0.09,1
0.0517368869941242,0.42512921893647,0.497049450960244,0.0662576915429767,NA,AMF,10000,0,0,0.5,0.11,0,0.09,0.09,1
0.0651436439833429,0.452464354389786,0.477961529546269,0.0795889729068134,NA,AMF,10000,0,0,0.5,0.12,0,0.09,0.09,1
0.0801724060590754,0.478317176447833,0.459477029598669,0.094094340696981,NA,AMF,10000,0,0,0.5,0.13,0,0.09,0.09,1
0.0967778506812011,0.502836876177096,0.441548664047288,0.109744586903291,NA,AMF,10000,0,0,0.5,0.14,0,0.09,0.09,1
0.114902652625548,0.526158055792371,0.424132380678235,0.126509421146446,NA,AMF,10000,0,0,0.5,0.15,0,0.09,0.09,1
0.134479181026951,0.548400325279702,0.407188071133957,0.144357606866548,NA,AMF,10000,0,0,0.5,0.16,0,0.09,0.09,1
0.155431285913241,0.569668904102707,0.390679917662454,0.16325701660782,NA,AMF,10000,0,0,0.5,0.17,0,0.09,0.09,1
0.177674990711753,0.59005598736578,0.374576123260921,0.183174410042408,NA,AMF,10000,0,0,0.5,0.18,0,0.09,0.09,1
0.20111972218556,0.609641982743603,0.358848633469794,0.204075204058104,NA,AMF,10000,0,0,0.5,0.19,0,0.09,0.09,1
0.2256678402547,0.628497152272937,0.343472677468421,0.225923025155185,NA,AMF,10000,0,0,0.5,0.2,0,0.09,0.09,1
0.251216396502405,0.646682924364169,0.328426283019091,0.248679410800684,NA,AMF,10000,0,0,0.5,0.21,0,0.09,0.09,1
0.277656277314131,0.664253584509149,0.313689565049988,0.272303266627845,NA,AMF,10000,0,0,0.5,0.22,0,0.09,0.09,1
0.304874541316124,0.681257493103997,0.299244167535478,0.29675016631139,NA,AMF,10000,0,0,0.5,0.23,0,0.09,0.09,1
0.332752180267654,0.69773866264404,0.285072222271242,0.321971421513462,NA,AMF,10000,0,0,0.5,0.24,0,0.09,0.09,1
0.361167285552565,0.713738291782203,0.271155489017247,0.347912763874991,NA,AMF,10000,0,0,0.5,0.25,0,0.09,0.09,1
0.389994403196706,0.729295454810593,0.257475053994442,0.374513220682302,NA,AMF,10000,0,0,0.5,0.26,0,0.09,0.09,1
0.419105448668188,0.744442914191441,0.244016236603291,0.401708242092227,NA,AMF,10000,0,0,0.5,0.27,0,0.09,0.09,1
0.448371048038293,0.759202256284417,0.230773972716428,0.429435026278419,NA,AMF,10000,0,0,0.5,0.28,0,0.09,0.09,1
0.477660133061385,0.773589284243221,0.217747305348393,0.45762901218155,NA,AMF,10000,0,0,0.5,0.29,0,0.09,0.09,1
0.506842092499468,0.787615888281117,0.204937654371476,0.486222277132681,NA,AMF,10000,0,0,0.5,0.3,0,0.09,0.09,1
0.535787070140105,0.801290341232981,0.19234872314784,0.515142842415486,NA,AMF,10000,0,0,0.5,0.31,0,0.09,0.09,1
0.5643665145884,0.814617454691143,0.179986516243797,0.544313586691014,NA,AMF,10000,0,0,0.5,0.32,0,0.09,0.09,1
0.592455436707977,0.827598564398577,0.167859504065457,0.573650613135574,NA,AMF,10000,0,0,0.5,0.33,0,0.09,0.09,1
0.619931010930003,0.840231298394225,0.155978985602385,0.603060886994447,NA,AMF,10000,0,0,0.5,0.34,0,0.09,0.09,1
0.646675188624495,0.852509072940352,0.144359709176851,0.632438940404593,NA,AMF,10000,0,0,0.5,0.35,0,0.09,0.09,1
0.672574144353334,0.864420262139026,0.133020810887932,0.661662466293498,NA,AMF,10000,0,0,0.5,0.36,0,0.09,0.09,1
0.697519315249302,0.875947012443291,0.121987106206074,0.690586757871392,NA,AMF,10000,0,0,0.5,0.37,0,0.09,0.09,1
0.721407828944207,0.887063751140671,0.111290693432128,0.719038310403529,NA,AMF,10000,0,0,0.5,0.38,0,0.09,0.09,1
0.744143336474731,0.89773561162854,0.100972654138535,0.746808653378603,NA,AMF,10000,0,0,0.5,0.39,0,0.09,0.09,1
0.765637146525261,0.907917311348314,0.0910843194764119,0.773650760798317,NA,AMF,10000,0,0,0.5,0.4,0,0.09,0.09,1
0.785810157014736,0.917553453306297,0.0816871258923801,0.79928203646149,NA,AMF,10000,0,0,0.5,0.41,0,0.09,0.09,1
0.804595625686366,0.92658157325596,0.0728497122597361,0.823398936141436,NA,AMF,10000,0,0,0.5,0.42,0,0.09,0.09,1
0.821943477920879,0.932052335894207,0.0646411210554291,0.845706714985702,NA,AMF,10000,0,0,0.5,0.43,0,0.09,0.09,1
0.837825713924535,0.93571509572507,0.0571203545436159,0.865961592920798,NA,AMF,10000,0,0,0.5,0.44,0,0.09,0.09,1
0.852242341830949,0.939190977893888,0.050324938019072,0.88401333046341,NA,AMF,10000,0,0,0.5,0.45,0,0.09,0.09,1
0.86522615205195,0.942497833484485,0.0442628847337506,0.89983096623597,NA,AMF,10000,0,0,0.5,0.46,0,0.09,0.09,1
0.876843932186057,0.945644488273634,0.038911499176948,0.913500417238265,NA,AMF,10000,0,0,0.5,0.47,0,0.09,0.09,1
0.887192446170037,0.948636062408145,0.0342230275004721,0.925196920022343,NA,AMF,10000,0,0,0.5,0.48,0,0.09,0.09,1
0.896382807013269,0.951481709514816,0.0301340495137118,0.935146227377192,NA,AMF,10000,0,0,0.5,0.49,0,0.09,0.09,1
0.90454066795908,0.954191712089151,0.0265748905946473,0.943588858625912,NA,AMF,10000,0,0,0.5,0.5,0,0.09,0.09,1
0.911800719745699,0.956772722751935,0.0234767567835079,0.950754970634231,NA,AMF,10000,0,0,0.5,0.51,0,0.09,0.09,1
0.918284846105997,0.959228534088804,0.0209620525048306,0.95685060992072,NA,AMF,10000,0,0,0.5,0.52,0,0.09,0.09,1
0.924099869356436,0.961566036224371,0.0196586614709831,0.962052621978169,NA,AMF,10000,0,0,0.5,0.53,0,0.09,0.09,1
0.92933762714104,0.963793240602524,0.0184965274605552,0.966508881357652,NA,AMF,10000,0,0,0.5,0.54,0,0.09,0.09,1
0.934076216790225,0.965915226896957,0.0174026861797386,0.970341207663064,NA,AMF,10000,0,0,0.5,0.55,0,0.09,0.09,1
0.938381702244198,0.96793679987016,0.0163622947234821,0.973649271716411,NA,AMF,10000,0,0,0.5,0.56,0,0.09,0.09,1
0.942309885242512,0.969859283493136,0.0153724964798927,0.976514545990996,NA,AMF,10000,0,0,0.5,0.57,0,0.09,0.09,1
0.94590794603467,0.971690685891498,0.0144310104312655,0.979003846060716,NA,AMF,10000,0,0,0.5,0.58,0,0.09,0.09,1
0.949215877632723,0.97343527284445,0.0135351768937848,0.981172299286758,NA,AMF,10000,0,0,0.5,0.59,0,0.09,0.09,1
0.952267700065922,0.975096767903236,0.0126832530799313,0.983065732012063,NA,AMF,10000,0,0,0.5,0.6,0,0.09,0.09,1
0.955092470211489,0.976678706487826,0.0118728166132181,0.984722539830218,NA,AMF,10000,0,0,0.5,0.61,0,0.09,0.09,1
0.957715113764008,0.978182780427868,0.011102226299408,0.986175131763552,NA,AMF,10000,0,0,0.5,0.62,0,0.09,0.09,1
0.960157107816222,0.979613356958133,0.0103696976653268,0.987451040117983,NA,AMF,10000,0,0,0.5,0.63,0,0.09,0.09,1
0.962437040371271,0.980974499493794,0.00967336541857877,0.988573776616261,NA,AMF,10000,0,0,0.5,0.64,0,0.09,0.09,1
0.964571069497303,0.982268981918908,0.00901179196662357,0.989563499971298,NA,AMF,10000,0,0,0.5,0.65,0,0.09,0.09,1
0.966573301025088,0.983499448443491,0.00838368016211813,0.990437544665517,NA,AMF,10000,0,0,0.5,0.66,0,0.09,0.09,1
0.968456100214344,0.98466841941351,0.0077873231808257,0.991210847415107,NA,AMF,10000,0,0,0.5,0.67,0,0.09,0.09,1
0.970230349851623,0.985777303848165,0.00722143663826505,0.991896297303219,NA,AMF,10000,0,0,0.5,0.68,0,0.09,0.09,1
0.971905664802735,0.986828894164998,0.0066848903873293,0.992505027782973,NA,AMF,10000,0,0,0.5,0.69,0,0.09,0.09,1
0.973490571069852,0.987826272139593,0.00617664443735767,0.993046663248108,NA,AMF,10000,0,0,0.5,0.7,0,0.09,0.09,1
0.974992655823058,0.988771441151553,0.00569530929272741,0.993529529116969,NA,AMF,10000,0,0,0.5,0.71,0,0.09,0.09,1
0.976418693615078,0.989666318794049,0.00523985532421464,0.99396083188182,NA,AMF,10000,0,0,0.5,0.72,0,0.09,0.09,1
0.977774752982963,0.990512740234916,0.00480930153918227,0.994346813940186,NA,AMF,10000,0,0,0.5,0.73,0,0.09,0.09,1
0.979066286838955,0.991312461519934,0.00440284286626824,0.994692886950674,NA,AMF,10000,0,0,0.5,0.74,0,0.09,0.09,1
0.980298209412562,0.99206649334252,0.00401954933096651,0.995003746735702,NA,AMF,10000,0,0,0.5,0.75,0,0.09,0.09,1
0.981474961993396,0.992776912798,0.00365841261468401,0.995283472251181,NA,AMF,10000,0,0,0.5,0.76,0,0.09,0.09,1
0.982600569313095,0.993445735851164,0.00331863745167521,0.995535610772897,NA,AMF,10000,0,0,0.5,0.77,0,0.09,0.09,1
0.983678688073774,0.994074376873185,0.00299946337297249,0.995763251159379,NA,AMF,10000,0,0,0.5,0.78,0,0.09,0.09,1
0.984712648863444,0.994664195520452,0.00270016315820116,0.995969086811695,NA,AMF,10000,0,0,0.5,0.79,0,0.09,0.09,1
0.985705492482739,0.995216498489212,0.00242019808632791,0.996155469745341,NA,AMF,10000,0,0,0.5,0.8,0,0.09,0.09,1
0.986660001531855,0.995732541268541,0.00215871823397575,0.996324457009242,NA,AMF,10000,0,0,0.5,0.81,0,0.09,0.09,1
0.987578727963686,0.996213529887119,0.00191506507565056,0.996477850527079,NA,AMF,10000,0,0,0.5,0.82,0,0.09,0.09,1
0.988464017192368,0.996660145417289,0.00168864202519546,0.996617231294195,NA,AMF,10000,0,0,0.5,0.83,0,0.09,0.09,1
0.98931802925071,0.997074089331287,0.00147887638519447,0.996743988737291,NA,AMF,10000,0,0,0.5,0.84,0,0.09,0.09,1
0.9901427574112,0.997456479159346,0.00128521845177709,0.996859345932973,NA,AMF,10000,0,0,0.5,0.85,0,0.09,0.09,1
0.990940044620283,0.997808299470325,0.00110719495687521,0.996964381283572,NA,AMF,10000,0,0,0.5,0.86,0,0.09,0.09,1
0.991711598041731,0.998130501214408,9.44271630056981e-4,0.997060047163454,NA,AMF,10000,0,0,0.5,0.87,0,0.09,0.09,1
0.992459001960223,0.99842400242639,7.95896405083229e-4,0.997147185975041,NA,AMF,10000,0,0,0.5,0.88,0,0.09,0.09,1
0.993183729258905,0.998689688956931,6.61614505236707e-4,0.997226543989878,NA,AMF,10000,0,0,0.5,0.89,0,0.09,0.09,1
0.993887151653539,0.998928415230196,5.40987385080059e-4,0.99729878329502,NA,AMF,10000,0,0,0.5,0.9,0,0.09,0.09,1
0.994570548839656,0.999140841729875,4.33592320529009e-4,0.997364492117865,NA,AMF,10000,0,0,0.5,0.91,0,0.09,0.09,1
0.995235116687094,0.999327993524998,3.3902198692982e-4,0.997424193762207,NA,AMF,10000,0,0,0.5,0.92,0,0.09,0.09,1
0.995881974597717,0.999490646474975,2.5691681473195e-4,0.99747835435386,NA,AMF,10000,0,0,0.5,0.93,0,0.09,0.09,1
0.996512172126345,0.999629505699574,1.86848435503877e-4,0.997527389564888,NA,AMF,10000,0,0,0.5,0.94,0,0.09,0.09,1
0.997126694951583,0.999745256847291,1.28453270290548e-4,0.99757167046055,NA,AMF,10000,0,0,0.5,0.95,0,0.09,0.09,1
0.997726470271807,0.999838565880816,8.13903107973787e-5,0.997611528591878,NA,AMF,10000,0,0,0.5,0.96,0,0.09,0.09,1
0.998312371691893,0.999910078873281,4.5328766787234e-5,0.997647260438792,NA,AMF,10000,0,0,0.5,0.97,0,0.09,0.09,1
0.998885223657915,0.999960403380781,1.99500449901578e-5,0.997679131293418,NA,AMF,10000,0,0,0.5,0.98,0,0.09,0.09,1
0.999445805489915,0.99999019296323,4.94040953145633e-6,0.997707378660266,NA,AMF,10000,0,0,0.5,0.99,0,0.09,0.09,1
0.999994855056708,1,0,0.997732215238941,NA,AMF,10000,0,0,0.5,1,0,0.09,0.09,1
0.0199,0,1,0.0100000000000002,NA,AMF,10000,0,0,0.5,0,0,0.092,0.092,1
0.0199,0,1,0.0100393553807388,NA,AMF,10000,0,0,0.5,0.01,0,0.092,0.092,1
0.0199,0,1,0.010018066420694,NA,AMF,10000,0,0,0.5,0.02,0,0.092,0.092,1
0.0199,0.0184977905809295,0.962374193318882,0.0100271241328408,NA,AMF,10000,0,0,0.5,0.03,0,0.092,0.092,1
0.0199,0.134988226634685,0.749260879675441,0.0106137964442651,NA,AMF,10000,0,0,0.5,0.04,0,0.092,0.092,1
0.0199,0.210098218366068,0.644408542112945,0.012667319189391,NA,AMF,10000,0,0,0.5,0.05,0,0.092,0.092,1
0.0199,0.255732765935656,0.606794343079717,0.0176918563003835,NA,AMF,10000,0,0,0.5,0.06,0,0.092,0.092,1
0.0199,0.292549212349029,0.584195647984491,0.0246683498684662,NA,AMF,10000,0,0,0.5,0.07,0,0.092,0.092,1
0.020654708898566,0.327147021300574,0.562496784565998,0.0329076379686773,NA,AMF,10000,0,0,0.5,0.08,0,0.092,0.092,1
0.0288275214929606,0.359703031928421,0.541523327348594,0.0423959328371892,NA,AMF,10000,0,0,0.5,0.09,0,0.092,0.092,1
0.0386231761812,0.390350342159053,0.521248804711271,0.0531210516865876,NA,AMF,10000,0,0,0.5,0.1,0,0.092,0.092,1
0.0500590150590924,0.41924033229259,0.501638277025087,0.0650645748388023,NA,AMF,10000,0,0,0.5,0.11,0,0.092,0.092,1
0.0631288804997934,0.446530291756581,0.482649197449801,0.0782035102837287,NA,AMF,10000,0,0,0.5,0.12,0,0.092,0.092,1
0.0778076021706476,0.472373026072692,0.464236499769209,0.0925119495261281,NA,AMF,10000,0,0,0.5,0.13,0,0.092,0.092,1
0.0940545082196792,0.496911072319959,0.446355953963065,0.107962055779013,NA,AMF,10000,0,0,0.5,0.14,0,0.092,0.092,1
0.111816751702156,0.520273934797612,0.42896621718513,0.124524748097571,NA,AMF,10000,0,0,0.5,0.15,0,0.092,0.092,1
0.131030355573795,0.542577134937801,0.412029302853083,0.142169875272361,NA,AMF,10000,0,0,0.5,0.16,0,0.092,0.092,1
0.151623364798203,0.563922859531358,0.395511486584063,0.160866314225229,NA,AMF,10000,0,0,0.5,0.17,0,0.092,0.092,1
0.173514817736275,0.58440061255902,0.379382675856144,0.180581818358178,NA,AMF,10000,0,0,0.5,0.18,0,0.092,0.092,1
0.19661755195819,0.604088711924708,0.363616448412361,0.201282742610925,NA,AMF,10000,0,0,0.5,0.19,0,0.092,0.092,1
0.220837058770816,0.623055521690244,0.348189569570834,0.222933829739219,NA,AMF,10000,0,0,0.5,0.2,0,0.092,0.092,1
0.246073373319746,0.641360882877878,0.333081544119742,0.245497790772434,NA,AMF,10000,0,0,0.5,0.21,0,0.092,0.092,1
0.272220052497618,0.65905733113067,0.318274157016659,0.268934896746491,NA,AMF,10000,0,0,0.5,0.22,0,0.092,0.092,1
0.299166874568853,0.676191555644952,0.303750682137416,0.293202321102741,NA,AMF,10000,0,0,0.5,0.23,0,0.092,0.092,1
0.326797366086784,0.692805731777079,0.289495210918901,0.318253411394097,NA,AMF,10000,0,0,0.5,0.24,0,0.092,0.092,1
0.354992167956603,0.708938977564274,0.275491631120603,0.344036441885332,NA,AMF,10000,0,0,0.5,0.25,0,0.092,0.092,1
0.383627345782656,0.72462867088389,0.261722806879688,0.370493167868347,NA,AMF,10000,0,0,0.5,0.26,0,0.092,0.092,1
0.412576735187918,0.739909201525168,0.248172331153854,0.397559140704069,NA,AMF,10000,0,0,0.5,0.27,0,0.092,0.092,1
0.441712070569601,0.75480491711926,0.234832287198268,0.425170072153614,NA,AMF,10000,0,0,0.5,0.28,0,0.092,0.092,1
0.470904268569954,0.769331778985376,0.221701655338112,0.453261858291693,NA,AMF,10000,0,0,0.5,0.29,0,0.092,0.092,1
0.500022560065387,0.783501656294423,0.208781986159492,0.48176711599928,NA,AMF,10000,0,0,0.5,0.3,0,0.092,0.092,1
0.528938490137812,0.797322787528876,0.196077128204375,0.510614375487038,NA,AMF,10000,0,0,0.5,0.31,0,0.092,0.092,1
0.557523301616871,0.810799933618672,0.1835932471771,0.539727051659077,NA,AMF,10000,0,0,0.5,0.32,0,0.092,0.092,1
0.585651408257578,0.823934366490637,0.171338986417131,0.569021896565916,NA,AMF,10000,0,0,0.5,0.33,0,0.092,0.092,1
0.61319992606641,0.836723647352377,0.159325818764659,0.598406756427465,NA,AMF,10000,0,0,0.5,0.34,0,0.092,0.092,1
0.640049831810781,0.849161140519584,0.147568648713691,0.62777743546727,NA,AMF,10000,0,0,0.5,0.35,0,0.092,0.092,1
0.666086173700342,0.861235208605523,0.136086724399598,0.657013487493845,NA,AMF,10000,0,0,0.5,0.36,0,0.092,0.092,1
0.691198954389037,0.872928057424783,0.124904897493116,0.685972874085174,NA,AMF,10000,0,0,0.5,0.37,0,0.092,0.092,1
0.715283905407858,0.884214270335468,0.114055198872113,0.714485752169687,NA,AMF,10000,0,0,0.5,0.38,0,0.092,0.092,1
0.738242765179956,0.895059233110408,0.103578536916999,0.742348340470533,NA,AMF,10000,0,0,0.5,0.39,0,0.092,0.092,1
0.759984676344285,0.905417945495055,0.0935260275530695,0.76931900542122,NA,AMF,10000,0,0,0.5,0.4,0,0.092,0.092,1
0.78042801549567,0.915235136937802,0.0839590345810189,0.795120296272795,NA,AMF,10000,0,0,0.5,0.41,0,0.092,0.092,1
0.799502835874215,0.924447974372794,0.0749466093158853,0.819451829510307,NA,AMF,10000,0,0,0.5,0.42,0,0.092,0.092,1
0.817155015142217,0.930531985457382,0.0665591374779251,0.842017792172628,NA,AMF,10000,0,0,0.5,0.43,0,0.092,0.092,1
0.833351401942946,0.934270839454277,0.0588582301220468,0.86256735373161,NA,AMF,10000,0,0,0.5,0.44,0,0.092,0.092,1
